NewBasePrice,SellingStoresRatio,S_8qIm,S_Aunz,S_Mm5P,S_OzTP,S_UIpu,S_WeHS,S_qE16,S_sldf,S_xdDe,S_yo2Z,T_YXX
15.44,0.8968999999999999,False,False,True,False,False,False,False,False,False,False,False
24.3,0.17,False,False,True,False,False,False,False,False,False,False,False
22.08,0.0279,False,False,False,False,False,False,False,False,False,True,True
18.78,0.035,True,False,False,False,False,False,False,False,False,False,False
17.96,0.0477,False,True,False,False,False,False,False,False,False,False,True
17.95,0.0389,False,True,False,False,False,False,False,False,False,False,True
18.08,0.0869,False,True,False,False,False,False,False,False,False,False,True
20.48,0.0825,False,True,False,False,False,False,False,False,False,False,True
17.23,0.0969,False,False,True,False,False,False,False,False,False,False,True
18.46,0.0908,False,False,False,False,False,False,False,False,True,False,False
21.08,0.6623,False,False,False,False,False,False,False,False,False,True,False
21.28,0.4641,False,False,True,False,False,False,False,False,False,False,False
25.29,0.0499,False,False,False,False,False,False,True,False,False,False,True
21.76,0.1252,False,False,False,False,False,False,False,False,False,True,True
13.68,0.2769999999999999,False,True,False,False,False,False,False,False,False,False,False
16.58,0.6476000000000001,False,False,True,False,False,False,False,False,False,False,False
25.5,0.069,False,False,False,False,False,False,False,False,False,False,True
16.83,0.0623,False,False,False,False,False,False,False,False,False,False,True
15.05,0.1774,False,False,False,False,False,False,False,False,False,True,False
18.46,0.032,False,False,False,False,False,False,False,False,True,False,True
14.48,0.1531,False,False,True,False,False,False,False,False,False,False,True
24.62,0.0442,False,False,False,False,False,True,False,False,False,False,True
24.82,0.091,False,False,False,False,False,False,False,False,False,True,True
17.23,0.0229,False,False,True,False,False,False,False,False,False,False,True
16.83,0.0158,False,False,True,False,False,False,False,False,False,False,True
21.42,0.1413,False,False,False,False,False,False,False,False,True,False,False
20.38,0.9236,False,False,False,False,False,False,False,False,False,True,False
20.66,0.0194,False,False,False,False,False,False,False,False,True,False,True
24.82,0.078,False,False,False,False,False,False,False,False,False,True,False
16.78,0.5177,False,False,True,False,False,False,False,False,False,False,False
20.98,0.102,False,False,True,False,False,False,False,False,False,False,True
20.48,0.045,False,False,True,False,False,False,False,False,False,False,True
20.08,0.0708,False,False,False,False,False,False,False,False,False,True,True
20.83,0.0448,False,False,True,False,False,False,False,False,False,False,True
24.65,0.2618,False,False,False,False,False,False,False,False,False,False,False
17.89,0.1285,False,False,False,False,False,False,False,False,False,False,False
20.98,0.1936,False,False,False,True,False,False,False,False,False,False,False
15.01,0.6141,False,True,False,False,False,False,False,False,False,False,False
25.92,0.079,False,False,True,False,False,False,False,False,False,False,True
16.58,0.6124,False,False,True,False,False,False,False,False,False,False,False
16.11,0.3878,False,False,True,False,False,False,False,False,False,False,False
20.42,0.0379,False,False,False,False,False,False,False,False,True,False,True
20.72,0.65005,False,True,False,False,False,False,False,False,False,False,False
21.28,0.082,False,False,False,False,False,True,False,False,False,False,False
19.21,0.0098999999999999,False,False,True,False,False,False,False,False,False,False,True
20.74,0.0321,False,False,False,False,False,True,False,False,False,False,True
17.91,0.0879,False,False,False,False,False,False,False,True,False,False,True
19.08,0.0464,False,False,False,False,True,False,False,False,False,False,True
16.73,0.9147,False,False,False,False,False,False,False,False,False,True,False
20.21,0.0117,False,True,False,False,False,False,False,False,False,False,True
20.86,0.0949,False,False,True,False,False,False,False,False,False,False,True
13.13,0.2875999999999999,False,False,False,False,False,False,False,False,False,True,False
24.82,0.1128,False,False,False,False,False,False,False,False,False,True,False
16.96,0.7034,False,False,False,False,False,False,False,False,True,False,False
12.68,0.3365,False,False,True,False,False,False,False,False,False,False,False
19.13,0.1933,False,False,False,False,False,False,False,True,False,False,False
16.58,0.3739,False,False,True,False,False,False,False,False,False,False,False
16.48,0.1268,False,False,True,False,False,False,False,False,False,False,False
20.48,0.7586999999999999,False,False,False,False,False,False,False,False,False,True,False
16.23,0.0389,True,False,False,False,False,False,False,False,False,False,True
20.72,0.171,False,True,False,False,False,False,False,False,False,False,True
22.98,0.5111,False,False,False,False,False,True,False,False,False,False,False
24.62,0.5107,False,False,False,False,False,True,False,False,False,False,False
19.85,0.1245,False,False,False,True,False,False,False,False,False,False,False
14.58,0.2452,False,True,False,False,False,False,False,False,False,False,False
25.33,0.1571,False,False,False,False,False,False,False,False,False,True,True
25.23,0.0877,False,False,False,False,False,False,False,False,True,False,True
22.68,0.1148999999999999,False,False,False,False,False,True,False,False,False,False,False
22.98,0.0692,False,False,False,False,False,True,False,False,False,False,False
18.03,0.2597,False,True,False,False,False,False,False,False,False,False,False
16.28,0.4862999999999999,False,False,True,False,False,False,False,False,False,False,False
22.16,0.0289,False,False,False,False,False,False,False,False,False,False,True
17.91,0.0941,False,False,False,False,False,False,False,False,False,True,True
25.23,0.1916,False,False,False,False,False,False,False,False,True,False,False
30.61,0.0499,False,False,False,False,False,True,False,False,False,False,True
24.86,0.0238,False,True,False,False,False,False,False,False,False,False,False
16.35,0.2049,False,False,False,False,False,True,False,False,False,False,False
24.18,0.3703,False,False,False,False,False,False,False,False,True,False,False
14.48,0.5374,False,False,True,False,False,False,False,False,False,False,False
18.83,0.0372,False,False,False,False,False,False,False,False,False,True,True
19.83,0.0521,False,True,False,False,False,False,False,False,False,False,True
23.08,0.7010000000000001,False,True,False,False,False,False,False,False,False,False,False
25.16,0.2293,False,False,False,False,True,False,False,False,False,False,False
29.66,0.2978,False,False,False,False,False,True,False,False,False,False,False
20.94,0.2275,False,True,False,False,False,False,False,False,False,False,False
15.38,0.1947999999999999,False,False,True,False,False,False,False,False,False,False,False
22.68,0.2324,False,False,False,False,False,True,False,False,False,False,False
16.96,0.0833,False,False,False,False,False,False,False,False,True,False,True
16.38,0.1195,False,True,False,False,False,False,False,False,False,False,False
30.51,0.1805,False,False,False,False,False,False,False,False,False,True,False
24.65,0.0592,False,False,False,False,False,False,False,False,False,False,True
19.65,0.1151,False,False,False,False,False,False,False,False,True,False,True
23.53,0.102,False,False,False,False,False,True,False,False,False,False,False
25.86,0.0957,False,False,True,False,False,False,False,False,False,False,True
18.84,0.1649,False,False,False,False,False,False,False,False,False,True,False
21.42,0.061,False,False,False,False,False,False,False,False,True,False,True
17.28,0.061,False,False,False,False,False,False,False,True,False,False,True
20.21,0.078,False,True,False,False,False,False,False,False,False,False,False
15.37,0.055,False,False,False,False,False,False,False,False,False,False,True
17.91,0.0429,False,True,False,False,False,False,False,False,False,False,True
22.99,0.0529,False,False,False,False,False,False,False,False,True,False,True
25.29,0.1537,False,False,False,False,False,False,True,False,False,False,False
18.48,0.0988999999999999,False,False,True,False,False,False,False,False,False,False,True
19.84,0.259,False,False,True,False,False,False,False,False,False,False,False
20.08,0.0673,False,False,False,False,False,True,False,False,False,False,True
18.83,0.0534,False,False,True,False,False,False,False,False,False,False,True
25.52,0.1415,False,False,False,False,False,True,False,False,False,False,False
20.42,0.2261999999999999,False,False,False,False,False,False,False,False,True,False,False
22.99,0.006,False,False,False,False,False,False,False,False,True,False,True
20.48,0.5796,False,True,False,False,False,False,False,False,False,False,False
25.92,0.109,False,False,True,False,False,False,False,False,False,False,True
14.67,0.1157,False,False,False,False,False,False,False,False,False,True,True
17.48,0.3478,False,False,True,False,False,False,False,False,False,False,False
24.19,0.4853,False,False,False,False,False,False,True,False,False,False,False
20.94,0.0384,False,True,False,False,False,False,False,False,False,False,True
25.23,0.1763,False,False,False,False,False,False,False,False,True,False,False
20.94,0.0605,False,True,False,False,False,False,False,False,False,False,True
15.37,0.0732,False,False,False,False,False,False,False,False,False,False,False
29.66,0.2865,False,False,False,False,False,True,False,False,False,False,False
20.9,0.0719,False,False,False,False,False,False,False,False,True,False,True
16.96,0.1114,False,False,True,False,False,False,False,False,False,False,True
19.16,0.0049,False,True,False,False,False,False,False,False,False,False,True
22.69,0.1023999999999999,False,False,False,False,False,False,False,False,True,False,False
24.56,0.0851,False,False,False,False,False,False,False,False,True,False,True
20.21,0.3659,False,True,False,False,False,False,False,False,False,False,False
18.46,0.1676,False,False,False,False,False,False,False,False,True,False,False
18.58,0.2042999999999999,False,False,True,False,False,False,False,False,False,False,False
20.87,0.087,False,False,False,True,False,False,False,False,False,False,False
18.46,0.0542,False,True,False,False,False,False,False,False,False,False,True
